group,subgroup,prompt
metalworking_occupations,Surface_plate,Damage to a granite surface plate will 
metalworking_occupations,Surface_plate,Cast-iron surface plates are now frequently used 
metalworking_occupations,Surface_plate,These specialized surface plates are produced in 
metalworking_occupations,Surface_plate,Granite surface plate calibration also includes cleaning 
metalworking_occupations,Height_gauge,A height gauge is a measuring device 
metalworking_occupations,Height_gauge,Height gauges may also be used to 
metalworking_occupations,Micrometer,"A micrometer, sometimes known as a "
metalworking_occupations,Micrometer,"Micrometers are usually, but not always, "
metalworking_occupations,Micrometer,Micrometers are also used in telescopes 
metalworking_occupations,Micrometer,The micrometer used with a telescope 
metalworking_occupations,Micrometer,Henry Maudslay built a bench micrometer 
metalworking_occupations,Micrometer,(Those languages also use the micrometer 
metalworking_occupations,Micrometer,The micrometer caliper was introduced to 
metalworking_occupations,Micrometer,Universal micrometer sets come with interchangeable 
metalworking_occupations,Micrometer,The term universal micrometer may also 
metalworking_occupations,Micrometer,Blade micrometers have a matching set 
metalworking_occupations,Micrometer,Pitch-diameter micrometers have a matching set 
metalworking_occupations,Micrometer,"Bore micrometer, typically a three-anvil head "
metalworking_occupations,Micrometer,Tube micrometers have a cylindrical anvil 
metalworking_occupations,Micrometer,Micrometer stops are micrometer heads that 
metalworking_occupations,Micrometer,Ball micrometers with a pair of 
metalworking_occupations,Micrometer,Bench micrometers are tools for inspection 
metalworking_occupations,Micrometer,The accuracy of a micrometer derives 
metalworking_occupations,Micrometer,"In some micrometers, even greater accuracy "
metalworking_occupations,Micrometer,"In digital micrometers, an electronic readout "
metalworking_occupations,Micrometer,For micrometers this is their typical 
metalworking_occupations,Micrometer,The additional digit of these micrometers 
metalworking_occupations,Micrometer,"Thus, the reading for metric micrometers "
metalworking_occupations,Micrometer,Inch micrometers are read in a 
metalworking_occupations,Micrometer,"Therefore, metric micrometers provide smaller measuring "
metalworking_occupations,Micrometer,A useful feature of many micrometers 
metalworking_occupations,Micrometer,"Bench micrometers of the ""super-mic"" class "
metalworking_occupations,Micrometer,"If the micrometer measures 0.7503 inch, then "
metalworking_occupations,Micrometer,If the micrometer is in good 
metalworking_occupations,Micrometer,"In contrast, on a worn-out micrometer, "
metalworking_occupations,Micrometer,A micrometer can be calibrated on-site 
metalworking_occupations,Geometric_dimensioning_and_tolerancing,Geometric dimensioning and tolerancing is a system for defining 
metalworking_occupations,Engineering_drawing,An engineering drawing is a type of 
metalworking_occupations,Engineering_drawing,The process of producing engineering drawings is 
metalworking_occupations,Engineering_drawing,"Modern engineering drawing, with its precise conventions "
metalworking_occupations,Engineering_drawing,One major set of engineering drawing standards 
metalworking_occupations,Engineering_drawing,Today most engineering drawing is done with 
metalworking_occupations,Engineering_drawing,Engineering drawings could be readily doubled in 
metalworking_occupations,Engineering_drawing,"Engineering drawings use a Gothic sans-serif script, "
metalworking_occupations,Engineering_drawing,"(1953), A manual of engineering drawing for "
metalworking_occupations,Engineering_drawing,"Engineering Drawing
David A. Madsen, Karen Schertz, "
metalworking_occupations,Engineering_drawing,Fundamentals of engineering drawing for technical 
metalworking_occupations,Engineering_drawing,"Parker, F. Pickup Engineering Drawing with Worked "
metalworking_occupations,Model-based_definition,"Model-based definition, sometimes digital product definition, is "
metalworking_occupations,Model-based_definition,"""Promoting Model-Based Definition to Establish a Complete "
metalworking_occupations,Model-based_definition,"""Will Model-based Definition replace engineering drawings throughout "
metalworking_occupations,Model-based_definition,"""Towards an extended model-based definition for the "
metalworking_occupations,Model-based_definition,"""Making the Case for a Model-Based Definition "
metalworking_occupations,Miner,A miner is a person who 
metalworking_occupations,Miner,"In its narrowest sense, a miner "
metalworking_occupations,Miner,"In a broader sense, a ""miner"" "
metalworking_occupations,Miner,"In some countries, miners lack social "
metalworking_occupations,Miner,"Roles considered to be ""miners"" in "
metalworking_occupations,Miner,"Because technology is constantly changing, miners "
metalworking_occupations,Scrap,Scrap consists of recyclable materials left 
metalworking_occupations,Scrap,"Unlike waste, scrap has monetary value, "
metalworking_occupations,Scrap,"Typically a ""scrapper"" will advertise their "
metalworking_occupations,Scrap,Scrap is often taken to a 
metalworking_occupations,Scrap,Many scrapyards also sell bulk 
metalworking_occupations,Scrap,A scrap metal shredder is often 
metalworking_occupations,Scrap,"In contrast to wrecking yards, scrapyards "
metalworking_occupations,Scrap,"To the scrapyard, the primary value "
metalworking_occupations,Scrap,Some scrap yards' websites have updated 
metalworking_occupations,Scrap,"In the US, scrap prices are "
metalworking_occupations,Scrap,Scrap yards directories are also used 
metalworking_occupations,Scrap,Many specialized tools used in scrapyards 
metalworking_occupations,Scrap,Using recycled scrap metal in place of 
metalworking_occupations,Scrap,Some of the scrap can be 
metalworking_occupations,Scrap,Scrap recycling also helps reduce greenhouse 
metalworking_occupations,Scrap,"For example, scrap recycling diverts 135 "
metalworking_occupations,Scrap,Recycled scrap is a raw material 
metalworking_occupations,Scrap,Recycled scrap helps keep air and 
metalworking_occupations,Trade_union,A trade union is an association of 
metalworking_occupations,Trade_union,"The trade union, through an elected leadership "
metalworking_occupations,Trade_union,Trade unions traditionally have a constitution which 
metalworking_occupations,Trade_union,"Originating in Great Britain, trade unions became "
metalworking_occupations,Trade_union,Trade unions may be composed of individual 
metalworking_occupations,Trade_union,"Trade union density, or the percentage of "
metalworking_occupations,Trade_union,"Karl Marx described trade unions thus: ""The "
metalworking_occupations,Trade_union,The trade unions aim at nothing less than 
metalworking_occupations,Trade_union,Trade unions have sometimes been seen as 
metalworking_occupations,Trade_union,More permanent trade unions were established from 
metalworking_occupations,Trade_union,Trade union density around the world shows 
metalworking_occupations,Trade_union,During the 1880s Trade unions developed among 
metalworking_occupations,Trade_union,After 1990 trade unions in the Baltic 
metalworking_occupations,Trade_union,According to the International Trade Union Confederation 
metalworking_occupations,Trade_union,One of the largest trade unions in 
metalworking_occupations,Trade_union,Trade unionism in the United Kingdom was 
metalworking_occupations,Trade_union,The level of trade union membership also 
metalworking_occupations,Trade_union,Trade union density was 14.1% in the 
metalworking_occupations,Trade_union,"In the United States, trade unions were "
