group,subgroup,prompt
male,Robert_H._Harris,Robert H. Harris was an  American character 
male,Robert_H._Harris,Robert H. Harris also appeared in the first 
male,Robert_H._Harris,Demetria Fulton previewed Robert H. Harris' appearance in 
male,Stacy_Harris,Stacy Harris  was a Canadian-born actor 
male,Wadsworth_Harris,Wadsworth Harris was an American actor of 
male,Wendell_B._Harris_Jr.,"Wendell B. Harris Jr., is a Juilliard- and Interlochen-trained "
male,Jack_Oakie,"Jack Oakie was an American actor, starring "
male,Jack_Oakie,"Jack Oakie died on January 23, 1978, "
male,Jack_Oakie,"""Jack Oakie's star on the Hollywood Walk "
male,Jack_Oakie,Jack Oakie is mentioned in the Coen 
male,Simon_Oakland,Simon Oakland was an American actor of 
male,Simon_Oakland,Simon Oakland's notable performance in I Want 
male,Warren_Oates,"""The documentary film Warren Oates: Across the "
male,Ken_Ober,Ken Ober was an American game show 
male,P._J._Ochlan,P. J. Ochlan is an American actor and 
male,Ryan_Ochoa,Ryan Ochoa is an American actor and 
male,George_T._Odom,"George T. Odom was an American character actor, "
male,George_T._Odom,"George T. Odom died around September 21, 2016, "
male,Charles_Stanton_Ogle,Charles Stanton Ogle was an American stage and 
male,Arvo_Ojala,Arvo Ojala was a Hollywood technical advisor 
male,Gerald_Okamura,Gerald Okamura is an American theatrical martial 
male,Ken_Olandt,Ken Olandt is best known for his 
male,Jason_Manuel_Olazabal,"Jason Manuel Olazabal, also just known as Jason "
male,Jason_Manuel_Olazabal,Jason Manuel Olazabal is also a member of 
male,Richard_Oldfield,Richard Oldfield is an American film and 
male,Ken_Olfson,"Ken Olfson was an American film, theater "
male,Gordon_Oliver,Gordon Oliver was an American actor and 
male,Guy_Oliver,Guy Oliver died at age 53 from 
male,Walter_Olkewicz,Walter Olkewicz is an American actor who 
male,Edward_James_Olmos,"Edward James Olmos is an American actor, director, "
male,Nelson_Olmsted,"Nelson Olmsted, was an actor in films, "
male,Dana_Olsen,"Dana Olsen is an American actor, film "
male,Eric_Christian_Olsen,Eric Christian Olsen is an American actor and 
male,Moroni_Olsen,"In 1923, Olsen organized the ""Moroni Olsen "
male,Morocco_Omari,"Morocco Omari is an American film, television, "
male,Jack_Ong,"Jack Ong was an American actor, writer, "
male,Alan_Oppenheimer,Alan Oppenheimer appeared as film director Cecil 
male,Don_Keith_Opper,"Don Keith Opper is an American actor, writer, "
male,Angel_Oquendo,"Angel Oquendo is an American stage, television, "
male,Jerry_Orbach,"In 1979, Jerry Orbach married Broadway dancer "
male,Jerry_Orbach,"',"" and he replied ""Jerry Orbach, without "
male,Jerry_Orbach,"Another biography, Jerry Orbach, Prince of the "
male,Don_Oreck,"Don Oreck was an American actor who, "
male,Roscoe_Orman,"Roscoe Orman on IMDb
Roscoe Orman at the "
male,Alan_Ormsby,"Alan Ormsby is an American director, screenwriter, "
male,Bruce_Ornstein,Bruce Ornstein is an American actor and 
male,Michael_Marisi_Ornstein,Michael Marisi Ornstein is an American actor and 
male,Artie_Ortego,Artie Ortego died at age 70 of 
male,Frank_Orth,Frank Orth was an American actor born 
male,John_Ortiz,John Ortiz is an American actor and 
male,Barry_Orton,Randal Barry Orton is an American actor 
male,George_Ortuzar,"George Ortuzar, also known as George O, "
male,Drew_Osborne,Drew Osborne is an American film & 
male,Holmes_Osborne,"Holmes Osborne is an American actor, best "
male,Jefferson_Osborne,"Jefferson Osborne was an American actor, who "
male,Robert_Osborne,"Cinema Retro interview with Robert Osborne
Gilbert Gottfried's "
male,Cliff_Osmond,Cliff Osmond was an American character actor 
male,Donny_Osmond,"In 1963, Donny Osmond made his debut "
male,Donny_Osmond,Versions of The Donny Osmond Show air 
male,Donny_Osmond,"As of January 2012, The Donny Osmond "
male,Donny_Osmond,Donny Osmond is also featured in the 
male,Jeff_Osterhage,Jeff Osterhage is an American film and 
male,Peter_Ostrum,"In 1984, Peter Ostrum received his Doctorate "
male,George_Ovey,George Ovey was an American film actor 
male,Jeffrey_Uhlmann,Jeffrey Uhlmann is an American research scientist 
male,Jay_Underwood,Jay Underwood is an American actor and 
male,Billy_Unger,"Credited as Billy Unger before 2016, starting "
male,Brandon_Uranowitz,""", PlayShakespeare.com wrote, ""Brandon Uranowitz’ effortless command "
male,Johann_Urb,"Johann Urb is an Estonian-American actor, film "
male,Francis_L._Urry,"Francis L. Urry was a Utah-based prominent radio, "
male,Guy_Usher,James Guy Usher was an American film 
male,Guy_Usher,"Billed as James Guy Usher, he often "
male,David_Vadim,David Vadim was born in Ukraine and 
male,Dan_Vadis,Dan Vadis was an American actor famous 
male,Arun_Vaidyanathan,"Arun Vaidyanathan is an Indian-American film director, "
male,Maris_Valainis,Maris Valainis is an American construction consultant 
male,Jeremy_Ray_Valdez,Jeremy Ray Valdez is an American actor and 
male,Michael_Vale,Michael Vale was an American character actor 
male,Paul_Valentine,Paul Valentine was an American film and 
male,Valia_Valentinoff,He was also known as Valia Valentinoff 
male,Murray_Valeriano,"Murray Valeriano is an American comedian, producer, "
male,Nick_Vallelonga,"Nick Vallelonga is an American actor, screenwriter, "
male,Rick_Vallin,Rick Vallin was an actor who appeared 
male,James_Vallo,James Vallo is an American producer and 
male,Lee_Van_Atta,Lee Van Atta  was an American child 
male,Lewis_Van_Bergen,"Lewis Van Bergen was an American actor, best "
male,Ron_van_Clief,Ron Van Clief is an American martial artist 
male,Ron_van_Clief,Ron Van Clief retired from competition in 2002 
male,Ron_van_Clief,Ron Van Clief retired as a 5 time 
male,Ron_van_Clief,Ron Van Clief has been competing in BJJ 
male,Rob_Van_Dam,"At WrestleMania 22, Rob Van Dam won the "
male,Rob_Van_Dam,"The name ""Rob Van Dam"" was given to "
male,Rob_Van_Dam,Rob Van Dam later joined the ECW Originals 
male,Rob_Van_Dam,"In 2005, the Rob Van Dam: One of "
male,Rob_Van_Dam,Rob Van Dam had appeared in many WWE 
male,Barry_Van_Dyke,Barry Van Dyke is an American actor and 
male,Barry_Van_Dyke,"Barry Van Dyke later told a reporter, ""He "
male,Barry_Van_Dyke,Barry Van Dyke also appeared in many other 
male,Dick_Van_Dyke,A 2004 special of The Dick Van Dyke 
male,Dick_Van_Dyke,"— PDF Article
Dick Van Dyke -Disney Legends profile
Dick "
male,Jerry_Van_Dyke,"The Jerry Van Dyke Show, which included future "
male,Phillip_Van_Dyke,"Phillip Van Dyke is a former American actor, "
male,Shane_Van_Dyke,Shane Van Dyke is an American television and 
male,Emil_Van_Horn,Emil Van Horn was an American stuntman and 
male,Emil_Van_Horn,"By the 1930s, Emil Van Horn owned a "
male,Emil_Van_Horn,"Variety 's review remarked that ""Emil Van Horn makes "
male,Emil_Van_Horn,"In 1951, Billboard mentioned that Emil Van Horn "
male,Cameron_Van_Hoy,"Cameron Van Hoy is an American actor, producer "
male,Phillip_Edward_Van_Lear,Phillip Edward Van Lear is an American 
male,Rik_Van_Nutter,Rik Van Nutter was an American actor who 
male,Vincent_Van_Patten,"Vincent Van Patten is an American actor, former "
male,Mandela_Van_Peebles,"Mandela Van Peebles is an American rapper, film "
male,Ernest_Van_Pelt,Ernest Van Pelt was born on 31 March 
male,Edward_Van_Sloan,Edward Van Sloan was an American film character 
male,Travis_Van_Winkle,"""Travis Van Winkle on 'The Last Ship' and "
male,Steve_Van_Wormer,Steve Van Wormer is an American actor and 
male,Warren_Vanders,Warren Vanders was an American character actor 
male,Warren_Vanders,"Under the name Warren Vanders, he secured "
male,Chase_Wright_Vanek,Chase Wright Vanek is an actor who portrayed 
male,Victor_Varconi,Victor Varconi was a Hungarian actor who 
male,Roland_Varno,Roland Varno was a character actor from 
male,Randy_Vasquez,Randy Vasquez is an American actor and 
male,Joseph_Vassallo,Joseph Vassallo is an actor known for 
male,Ned_Vaughn,Ned Vaughn is an American film and 
male,Ron_Vawter,Ron Vawter was an American actor and 
male,Alex_Veadov,Alex Veadov is a Ukrainian-American film and 
male,Alex_Veadov,Alex Veadov also voiced characters in some 
male,Alex_Veadov,Alex Veadov is best known for starring 
male,Perry_N._Vekroff,"Perry N. Vekroff was an American film director, "
male,Reginald_VelJohnson,"TV
Reginald VelJohnson at the Internet Broadway Database
Reginald "
male,Lenny_Venito,"Lenny Venito is an American actor, who "
male,Ben_Vereen,"Vereen's four-week summer variety series, Ben Vereen "
male,Tom_Verica,"Tom Verica is an American actor, television "
male,Joey_D._Vieira,"Joseph Douglas Vieira, known as Joey D. Vieira, "
male,Robert_G._Vignola,"Robert G. Vignola was an Italian-American actor, screenwriter "
male,Abe_Vigoda,But you can't be Abe Vigoda because 
male,Abe_Vigoda,"""Abe Vigoda, of 'Godfather' and 'Barney Miller,' "
male,Zach_Villa,"Zach Villa is an American actor, singer, "
male,Tom_Villard,The Tom Villard Foundation was a Silver 
male,Chad_Villella,"Chad Villella is an American actor, writer, "
male,Frank_Vincent,"Frank Vincent Gattuso Jr., known professionally as "
male,Frank_Vincent,"His father, Frank Vincent Gattuso Sr., was "
male,James_Vincent,James Vincent was an American actor and 
male,Gary_Vinson,Gary Vinson was an American actor who 
male,John_Vivyan,John Vivyan  was an American actor 
male,Emmett_Vogan,Charles Emmett Vogan was an American actor 
male,Fred_Vogel,"Fred Vogel is an American filmmaker, actor, "
male,Jon_Voight,Jon Voight appears briefly as himself in 
male,Daniel_von_Bargen,"Daniel von Bargen was an American film, stage "
male,Lenny_Von_Dohlen,"Lenny Von Dohlen is an American film, television "
male,Lenny_Von_Dohlen,"In 2015, Lenny Von Dohlen played the title "
male,Theodore_von_Eltz,Theodore von Eltz was an American film 
male,Harry_von_Meter,Harry von Meter was an American silent film 
male,Tito_Vuolo,"Tito Vuolo was an Italian-born American actor, "
male,Tito_Vuolo,Tito Vuolo was born on 22 March 
male,David_Wachs,David Wachs is an American actor and 
male,Brian_Patrick_Wade,Brian Patrick Wade is an American actor and 
male,Charles_Wagenheim,Charles Wagenheim was an American actor who 
male,Michael_Wager,Michael Wager was an American film and 
male,George_Waggner,"George Waggner was an actor, director, producer "
male,Chuck_Wagner,"Chuck Wagner is an American actor, director, "
male,Chuck_Wagner,"In 1999, Chuck Wagner recorded demo songs "
male,Max_Wagner,Max Wagner was a Mexican-born American film 
male,Robert_Wagner,"Movies
Robert Wagner   on Charlie Rose
Works "
male,Ken_Wahl,Ken Wahl was born in Chicago on... 
male,Ken_Wahl,"Oh, one other thing: Ken Wahl is "
male,Mark_Wahlberg,"""Wahlberg established the Mark Wahlberg Youth Foundation "
male,Ralph_Waite,Ralph Waite was an American actor and 
male,Thomas_G._Waites,Thomas G. Waites is an American actor and 
male,Jimmy_Wakely,"In 1941, The Jimmy Wakely Trio appeared "
male,Raymond_Walburn,Raymond Walburn was an American character actor 
male,Gregory_Walcott,Gregory Walcott was an American television and 
male,Robert_Walden,Robert Walden is an American television and 
male,James_Rado,"James Rado is an American actor, playwright, "
male,Paul_Rae,Paul Rae is an American film and 
male,Michael_Raffetto,Michael Raffetto was an American radio actor 
male,George_Raft,George Raft was an American film actor 
male,Mike_Ragan,"Mike Ragan, was an American actor of "
male,Christopher_Ragland,"Christopher Ragland is an American actor, voice "
male,William_Ragsdale,William Ragsdale is an American actor known 
male,Kevin_Rahm,Kevin Rahm is an American actor known 
male,Robert_D._Raiford,'Robert D. Raiford was an American radio broadcaster 
male,Steve_Raines,Steve Raines was an American television and 
male,Claude_Rains,William Claude Rains was a British-American film 
male,Claude_Rains,Claude Rains was one of my teachers 
male,Claude_Rains,"Claude Rains: truly a class act, on "
male,Claude_Rains,Claude Rains: A Comprehensive Illustrated Reference to 
male,John_Raitt,"In 1945, John Raitt was one of "
male,Jason_Raize,"Jason Raize Rothenberg, known professionally as Jason "
male,Jason_Ralph,Jason Ralph is an American actor best 
male,Luis_Antonio_Ramos,Luis Antonio Ramos is a Puerto Rican stateside 
male,Rudy_Ramos,Rudy Ramos is an American actor and 
male,Dylan_Ramsey,Dylan Ramsey is an American / Canadian 
male,Ron_Randell,A Ron Randell Film Club was established 
male,Ron_Randell,"""Unsung Aussie Actors – Ron Randell: A "
male,Bill_Randolph,Bill Randolph is an American actor who 
male,Christopher_Randolph,Christopher Randolph is an American actor known 
male,Stephen_Rannazzisi,Stephen Rannazzisi is an American actor and 
male,William_V._Ranous,William V. Ranous was an American silent film 
male,Michael_Rapaport,"""Michael Rapaport Discusses His Film Beats, Rhymes "
male,Johnny_Rapid,Johnny Rapid is an American gay pornographic 
male,David_Rasche,"David Rasche is an American theater, film "
male,Jackson_Rathbone,Monroe Jackson Rathbone V is an American 
male,Jackson_Rathbone,"His great-grandfather, Monroe Jackson Rathbone II, was "
male,Gregory_Ratoff,Gregory Ratoff (born Grigory Vasilyevich Ratner; Russian: 
male,Monte_Rawlins,"Monte Rawlins, born Dean Calvin Spencer, also "
male,Ray_J,Ray J was in San Diego when 
male,Ray_J,Ray J's sister Brandy described him at 
male,Ray_J,"""Ray J and Houston became very close "
male,Ray_J,"However, Ray J stated that he and "
male,Ray_J,"On May 21, 2012, Ray J was "
male,Ray_J,Ray J went to the Beverly Hilton 
male,Ray_J,Ray J is hosting Oxygen's new reality 
male,Ray_J,Ray J was reported to have sent 
male,Ray_J,Ray J and Princess Love also took 
male,Ray_J,Ray J secured product placements through celebrities 
male,Ray_J,Ray J takes an active full-time role 
male,Ray_J,Ray J confronted Fabolous in Las Vegas 
male,Ray_J,Ray J demanded an on-air apology from 
male,Ray_J,Three years later Ray J took full 
male,Ray_J,"According to Ray J, he went through "
male,Ray_J,"""On May 30, 2014, Ray J was "
male,Ray_J,Ray J became angered because he contends 
male,Ray_J,"Ray J posted $20,000 bail and was "
male,Ray_J,"On August 19, Ray J pleaded not "
male,Albert_Ray,"Albert Ray was an American film director, "
male,Aldo_Ray,Aldo Ray was an American actor of 
male,Aldo_Ray,You take someone like Aldo Ray who 
male,Aldo_Ray,Aldo Ray has never been considered a 
male,Gene_Anthony_Ray,"Gene Anthony Ray was an American actor, dancer, "
male,Johnnie_Ray,"Decades later, Johnnie Ray often mentioned Kilgallen "
male,Johnnie_Ray,"Johnnie Ray interviewed on the Pop Chronicles
1956 "
male,Alec_Rayme,Alec Rayme is an American actorRayme has 
male,Timothy_L._Raynor,"Timothy L. Raynor is an American actor, stuntman, "
male,Ronald_Reagan,In 1992 Reagan established the Ronald Reagan 
male,Ronald_Reagan,"She later said, ""Ronald Reagan had a "
male,Ronald_Reagan,"That year, the Ronald Reagan Building and "
male,Tommy_Reamon,Tommy Reamon is a retired African-American professional 
male,Tommy_Reamon,Tommy Reamon holds the WFL records for 
male,Tommy_Reamon,"From 2006 until early 2008, Tommy Reamon "
male,Rhodes_Reason,Rhodes Reason was an American actor who 
male,Arthur_Redcloud,"Arthur Redcloud is a Native American actor, "
male,Billy_Redden,"Billy Redden is an American actor, best "
male,Lance_Reddick,Lance Reddick is an American actor and 
